PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
92344,"Actually if I understand it correctly the notation is fine. It just seems to me that the answer should be ""yes in the obvious way"". There is an obvious candidate for an unconditional basis have you tried to show that it works? If the space is $\lbrace (x_{nm})_{m\le n}: \sum_n \left( \sum_m |x_{nm}|^2\right) ^{1/2} <\infty\} \rbrace$ then
the ""unit matrices"" $e_{nm}$ (all entries $0$ except at the $(nm)$-th spot) form an unconditional basis. The $\ell_1$ sum of infinite dimensional Hilbert spaces has a unique  (up to permutations and equivalence of course) semi normalized unconditional basis; see

Bourgain J.(B-VUB); Casazza P. G.(1-MO); Lindenstrauss J.(IL-HEBR); Tzafriri L.(IL-HEBR)
Banach spaces with a unique unconditional basis up to permutation. 
Mem. Amer. Math. Soc. 54 (1985) no. 322 iv+111 pp. 
46B15 

 is there more than one [up to equivalence] normalized unconditional basis ?"
92345,"Please note that if $f$ is a modular form for $\Gamma_0(n)$ then $f$ is a modular form for $\Gamma_0(kn)$ for all positive integers $k$."
92354,"Dear Ali this answer http://mathoverflow.net/questions/42275/choosing-the-algebraic-independent-elements-in-noethers-normalization-lemma/42363#42363 provides a geometric proof of Noether normalization.  I don't know if it is *easier* in some technical sense but it reflects how I think about it and remember it.  Regards Emerton: thank you for the answer. I will look into it! The proof given in Mumford seems to be pretty easy and natural. Is it easier than Reid's?
 Why should any proof of Noether Normalization be *non-elementary*? You just make an induction and manipulate polynomials look at their degrees etc. ... no deep and complicated ideas involved. Perhaps a better question would be to give a geometric motivation for the proof. Ali the difference between the two proofs is just in the class of transformations used to obtain a monic polynomial. I personally think that the one from the Red Book is a bit more natural."
92375,"What is in these matrices? Integers rational floating point numbers?"
92380,"I disagree but only under the assumption that you don't plan to allocate a place where you define your new notation unambiguously. then which one would you use?"
92403,"I just looked and I do not see the options as especially useful for the OP's problem unless the Magma people had put in a special hack for zero-checking. There is also the IsSingular() command which could be interesting. But  unfortunately the manual does not say anything about the implementation. Thanks for that. I will give the IsSingular command a try."
92404,"Do you believe this to be a research-level question? http://mathoverflow.net/faq#whatnot"
92407,"In complex geometry you have the usual de Ram and Betti cohomology groups and the analytic topology so in some respects you don't really ""need"" étale cohomology. For me the whole point of étale cohomology is that it exists over general fields (e.g. finite fields).  As for explicit uses outside the Weil conjectures étale cohomology groups come equipped with an action of the absolute galois group of the field in question and hence give rise to naturally occuring Galois representations which are of great interest to number theorists I edited the English a bit.   More important this is a very broad inquiry which allows for multiple possible answers even in the specific areas you mention.   In a more algebraic direction etale cohomology has been an essential tool in the character theory of finite groups of Lie type as pioneered by Deligne and Lusztig in the mid-1970s and exposed in several books as well as many research papers.   The subject is definitely useful beyond the Weil conjectures.    Thank you for the"
92408,"Please read the FAQ for this site for an explanation of why your question is off-topic here"
92416,"In the view of the downvote I should justify myself that this article gives a proof of RR via Atiyah-Singer index theorem which is why I cannot say much in the answer I wrote.  If that's what there is in the notes then I also don't understand why the downvotes. It is in page 36. "
92437,"Is it plausible to use the theory of Hilbert class fields to construct a number field with a given class number? Observe that if you replace the word ""number"" by ""group"" the answer is unknown (see Washington's book second edition page 27 last two lines). But if you jus want \emph{a bound} you can certainly do as in Corollary 3.9 (same book same page). Seems very doubtful to me that you could prove any of this using current techniques. Of course I would be very happy to be demonstrated wrong!"
92448,"Angelo : Well you can read that I counted you among the persons who don't derive pleasure in down-voting. Please re-read my comments especially this line "" I hope you are not one among them.....""  well any how I am shifting to MO[meta] for further discussion ! Mazel Tov !  I surely suspect that the '4' down-votes noticed on the question is purely due to vendetta . What a pity that people are separated by narrow things  I have nothing more to say !  I don't really feel I know that much algebraic geometry but I think one can learn a lot from the books by Miles Reid Shafarevich Mumford (yellow and red and volume II edited by Oda) Kempf and Hartshorne. Dear Charles The question of Mumford's successor is an interesting one although it probably would also be considered unsuitable for this site.  I'm not sure that it has an answer though and I'm not sure that it needs one.  The situation now is different from when Mumford was writing: scheme-theoretic methods are not the mystery they were then and people just learn "
92453,"Apparently should have been more precise when stating the question.
I am assuming ZFC. For the question I have asked a set is having PSP if it is either countable or contains a perfect subset.
So apparently in ZFC the answer is NO since as Clinton mentioned there are universally null sets.
Thanks. Are you working in ZFC?  If so you can take any uncountable universally null set as a counterexample.  If it contained a continuous injective image of $2^\omega$ you'd be able to push forward the product measure to contradict its universally nullness (nullity?). Perhaps the ""perfect set property"" is: given any nonzero finite measure $\mu$ on the sigma-algebra there is a perfect set $F$ with $\mu(F)>0$. I guess also require $\mu$ to be atomless. I assumed perfect set property meant the standard thing although in retrospect it's somewhat suspicious that projective sets are claimed to possess it.  (Also I wish we could edit comments -- I was so thrown by ""nullness"" vs. ""nullity"" that I forgot to demote ""universally"" fr"
92456,"(I first thought about giving an example with no ""ferfect"" sets but seemed to fail in doing so...) How about just a half-open interval $(01]$? Are you sure you have formulated your question correctly? Tapio: $(01]$ is not complete with the usual distance but *completely metrisable*.  So leaving out a countable subset does not destroy the property that each perfect set is uncountable. So for example $[01]\setminus (\mathbb{Q}\cap[01])$ might be a more interesting example. Unfortunately $[01]\backslash(\mathbf{Q}\cap[01])$ is also completely metrisable: take the distance to be one over the first index at which the continued fraction expressions differ."
92458,"This is barely related but I thought I'd mention it anyway. When I first heard about primitive cohomology (the Hard Lefschetz Theorem) I thought that $\Lambda$ was the differential of some complex in which case you would need $\Lambda^2 = 0$ and hence $L^2 = 0$. It turns out primitive cohomology is defined completely differently but you couldn't even define it the way I thought it was defined because $\Lambda^2 \neq 0$ as $L^2 \neq 0$ for the reason Paul and Gunnar mentioned above. If $K$ is the Kaehler form then $K \wedge K$ is not zero as $K$ has even degree. If $K$ is a form of degree $p$ then we have $K \wedge K = (-1)^p K \wedge K$ by anticommutativity. When $p$ is odd this entails that $K \wedge K = 0$ but gives no information when $p$ is even which is for example the case for the fundamental form of a hermitian metric. 12 seconds apart. Well played Paul well played. ;) Yes of course!! If the form is a simple product $f$d$g \wedge $d$h$ then it's square is zero but when it's a sum of such products the s"
