PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
92545,"Your pushout is really a big coproduct under the stated condition as the one in my answer. Then the epimorphism condition is actually precisely the condition I tacitly use; so we actually agree. I guess so. It also seems that your counterexample should essentially work whenever $\alpha$ is not an epimorphism so this condition is apparently necessary. Thanks to both of you!
I'm not sure however if being an epimorphism is necessary. I'm thinking about all the results on direct (Reedy) categories but I don't have a counterexample in mind right now. "
92546,"Look at later papers in which the definition is given combinatorially. I think one of these has Dylan Thurston as a coauthor.
"
92547,"In two-dimensions the curves $\|z -x_0\| + \|z -x_1\| = d$ with $d > 0$ are ""ellipses"" in the normed plane and they were studied by Busemann among others (see his book *Geometry of geodesics*). In the higher dimensional case (or the general Banach space case) I have not seen the sets  $\|z -x_0\| + \|z -x_1\| \leq d$ studied. It is easy to see that these (sort of) ""ellipsoids"" are convex so I guess your question reduces to something like: *if the unit ball of a Banach space is strictly convex is the same true for all ""ellipsoids""?*  After talking to some colleagues over lunch the implied strict convexity of 'ellipsoids' was exactly the conclusion we drew too. Thank you for the partial reference I'll take a look. It's certainly a different direction than my attempts at finding something with the search term ""convex optimization""."
92548,"Thank you! So if I assume that my model categories come with functorial factorizations (triv cofib fib)  (cofib triv fib) I am OK with (3). What about (2) is there some easy general widely satisfied criterion for that? Downvote me if I am wrong but it seems that I don't need $E$ to have ""functorial path objects for fibrant objects"" as written above but just ""path objects for fibrant objects"" (all the rest the same). Ah I am sorry. You mean that $E$ which we still do not know to be a model category should be shown to have functorial factorization in order not to check (3). One useful criterion for (2) is that the right adjoint $G$ preserves (sufficiently highly) filtered colimits."
92549,"sorry I forgot to add something : if you want to find out about these certificates the keyword is ""farkas certificate"" thanks. Ill give that a go.  Since in this case all inequalities are strict (or at least this seems to be the case according what derfred wrote so far) one can actually solve this exactly by asking whether the polytope defined by the non-strict inequalities $c_i-c_j\leq c_k-c_\ell$ has empty interior or not (i.e. is full-dimensional). This is certainly doable but it might be expensive if there are many inequalities in your systems... In fact how large are your systems ""on average""? Given any real solution $\{C_i\}$ of the strict inequalities multiply by a large enough constant so that difference between the sides of each inequality exceeds 2 then round each variable to the nearest integer.

Therefore it suffices to consider integer solutions of the non-strict inequalities $C_i-C_j\le C_k-C_\ell-1$."
92550,"Yes and it is simple fact that is proved in many books including Albiac-Kalton. This is not an MO level question.

Now if you had asked about $L_p$... Thank you. Indeed I am also interested in the $L_p$ case as well so let me modify my question."
92551,"$\mathcal{L}^2(\Omega \sigma(Y_1 \dots Y_n) P)$ is infinite dimensional."
92552,"I think you need to provide a bit more information.  Do your matrices have real or complex entries?  By positive do you mean positive semidefinite?  Also you seem to be assuming the matrices are symmetric?  Please edit your post to include this information and check that your question is complete before posting."
92553,"Perhaps I must explain that the existence of $A\subset{\bf R}$
with $0<H_f(A)<1$  is 
well known and due to Dvoretzky:
Dvoretzky A.
A note on Hausdorff dimension functions.
Proc. Cambridge Philos. Soc. 44 (1948). 13–16. "
92554,"Thanks for the comment. I deleted my earlier comments which were not quite accurate.
Anyway it looks you have what you need modulo the assumption of vanishing of $H^i(X\mathcal{O})$. Q1: yes. See Deligne Theorie de Hodge II for the proof.
Q2: I don't understand this. What maps of complexes???
Anyway in some cases e.g. if $V$ is compact Kahler you can get something along the lines of what you're suggesting but for more
complicated reasons. Thank you for the comment. I edited Question 2. I realized that the map I considered is not a complex homomorphism. If you have comment for a new question please let me know. – Thanks for the comment. Do you mean $\ker d: H^1(\Omega^1_V(\log D)) \rightarrow \ldots$? Is it really $H^0$? 

And I want to ask you one more. Is Question 2 treatable if $H^2( V \mathcal{O}_V) =0$?  Thanks. If you have comment and time please let me know later. "
92556,"Vincent: Thanks for your answer. I have understood the difference between the two."
92557,"When a subset of your adjectives doesn't contain ""unitary"" the answer is trivial because you can take any abelian group and make it a ring by defining all products to be zero. ... and every finitely generated abelian group is the additive group of some associative unitary commutative ring by looking at the classification: http://en.wikipedia.org/wiki/Classification_of_finitely_generated_abelian_groups#Classification.
Is there any (necessarily not finitely generated) abelian group which is not the underlying additive group of some commutative ring? I realized I forgot to exclude zero multiplication right after I posted but I didn't have time to edit. Sorry! I'm editing now. SeanEberhard Yes as far as I know there is only zero multiplication on every divisible torsion group.
 Sean: I assume you mean unitary rings. How about $\mathbb{Z}_2 +  \mathbb{Z}_3+...+\mathbb{Z}_p+...$? Suppose that $\alpha$ is the generator of $\mathbb{Z}_2$ $\beta$ is the generator of $\mathbb{Z}_3$... and $k\alpha+m\beta+...$ is the un"
92559,"Great! Just notice that I need some conditions in order to use this (to know that the spectral sequence degenerates). Thanks for the comment. Moreover I can assume that $H^1(V \mathcal{O}_V) =0$. Then there is a map $H^2(V \setminus D \mathbb{C}) \rightarrow {\rm Gr}_F^1 H^2 \subset H^1(V \Omega^1_V(\log D))$. $\subset$ is implied by $H^1(\mathcal{O})=0$. Do you mean such a condition?  That seems ok then. Thank you for the comment. If you some comments on a new question please let me know. Thank you for the revise. Actually what I really want to know is the construction of the homomorphism. I don't mind about the direct summand question. Is that homomorphism not natural? Thanks. In my case I can assume $H^2(V \mathcal{O}_V) =0$. So it's OK for me."
